family,seed,policy,capacity_limit_mode,capacity_limit,C,B,feasible,feasible_reason,legacy_compressibility,slack_ratio,mean_t_slack,T_static,T_exe,stall_cycles,stall_ratio,delta_max,gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan
medium_compressibility,3,static_min,none,0,2,11,1,feasible,0.3169230769230769,0.88,4.12,14,17.0,3.0,0.17647058823529413,5,6,5,1.7857142857142858,25,192.0,1.2142857142857142
medium_compressibility,3,capacity_aware_static,C,2,2,11,1,feasible,0.3169230769230769,0.88,4.12,16,16.0,0.0,0.0,0,0,2,1.5625,25,173.0,1.0
medium_compressibility,3,smoothed,none,0,2,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,2,12,1,feasible,0.3169230769230769,0.88,4.12,14,17.0,3.0,0.17647058823529413,5,6,5,1.7857142857142858,25,192.0,1.2142857142857142
medium_compressibility,3,capacity_aware_static,C,2,2,12,1,feasible,0.3169230769230769,0.88,4.12,16,16.0,0.0,0.0,0,0,2,1.5625,25,173.0,1.0
medium_compressibility,3,smoothed,none,0,2,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,2,13,1,feasible,0.3169230769230769,0.88,4.12,14,17.0,3.0,0.17647058823529413,5,6,5,1.7857142857142858,25,192.0,1.2142857142857142
medium_compressibility,3,capacity_aware_static,C,2,2,13,1,feasible,0.3169230769230769,0.88,4.12,16,16.0,0.0,0.0,0,0,2,1.5625,25,173.0,1.0
medium_compressibility,3,smoothed,none,0,2,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,2,14,1,feasible,0.3169230769230769,0.88,4.12,14,17.0,3.0,0.17647058823529413,5,6,5,1.7857142857142858,25,192.0,1.2142857142857142
medium_compressibility,3,capacity_aware_static,C,2,2,14,1,feasible,0.3169230769230769,0.88,4.12,16,16.0,0.0,0.0,0,0,2,1.5625,25,173.0,1.0
medium_compressibility,3,smoothed,none,0,2,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,2,15,1,feasible,0.3169230769230769,0.88,4.12,14,17.0,3.0,0.17647058823529413,5,6,5,1.7857142857142858,25,192.0,1.2142857142857142
medium_compressibility,3,capacity_aware_static,C,2,2,15,1,feasible,0.3169230769230769,0.88,4.12,16,16.0,0.0,0.0,0,0,2,1.5625,25,173.0,1.0
medium_compressibility,3,smoothed,none,0,2,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,0,0,peak_demand_exceeds_reachable_stock,0.3169230769230769,0.88,4.12,14,inf,inf,1.0,2,3,5,1.7857142857142858,25,inf,inf
medium_compressibility,3,capacity_aware_static,C,3,3,0,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,0,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,1,0,peak_demand_exceeds_reachable_stock,0.3169230769230769,0.88,4.12,14,inf,inf,1.0,2,3,5,1.7857142857142858,25,inf,inf
medium_compressibility,3,capacity_aware_static,C,3,3,1,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,1,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,2,1,feasible,0.3169230769230769,0.88,4.12,14,16.0,2.0,0.125,2,3,5,1.7857142857142858,25,179.0,1.1428571428571428
medium_compressibility,3,capacity_aware_static,C,3,3,2,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,2,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,3,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,3,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,3,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,4,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,4,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,4,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,5,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,5,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,5,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,6,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,6,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,6,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,7,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,7,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,7,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,8,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,8,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,8,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,9,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,9,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,9,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,10,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,10,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,10,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,11,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,12,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,13,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,14,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,3,15,1,feasible,0.3169230769230769,0.88,4.12,14,15.0,1.0,0.06666666666666667,2,3,5,1.7857142857142858,25,165.0,1.0714285714285714
medium_compressibility,3,capacity_aware_static,C,3,3,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,3,1.7857142857142858,25,156.0,1.0
medium_compressibility,3,smoothed,none,0,3,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,0,0,peak_demand_exceeds_reachable_stock,0.3169230769230769,0.88,4.12,14,inf,inf,1.0,0,1,5,1.7857142857142858,25,inf,inf
medium_compressibility,3,capacity_aware_static,C,4,4,0,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,0,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,1,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,1,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,1,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,2,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,2,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,2,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,3,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,3,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,3,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,4,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,4,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,4,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,5,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,5,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,5,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,6,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,6,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,6,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,7,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,7,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,7,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,8,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,8,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,8,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,9,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,9,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,9,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,10,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,10,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,10,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,4,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,1,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,4,4,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,4,1.7857142857142858,25,154.0,1.0
medium_compressibility,3,smoothed,none,0,4,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,0,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,0,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,0,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,1,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,1,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,1,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,2,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,2,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,2,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,3,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,3,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,3,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,4,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,4,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,4,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,5,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,5,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,5,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,6,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,6,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,6,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,7,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,7,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,7,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,8,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,8,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,8,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,9,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,9,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,9,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,10,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,10,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,10,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,11,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,12,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,13,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,14,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
medium_compressibility,3,static_min,none,0,5,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,capacity_aware_static,C,5,5,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,5,1.7857142857142858,25,152.0,1.0
medium_compressibility,3,smoothed,none,0,5,15,1,feasible,0.3169230769230769,0.88,4.12,14,14.0,0.0,0.0,0,0,2,1.7857142857142858,25,202.0,1.0
